"task_name","behavior_data","start_time","user_id","user_name","session_id","task_type","status","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Grammar Correction","{""total_typed_chars"":58,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":50,""last_switch_time"":""2026-04-29T07:32:05.678Z"",""window_minimized_seconds"":6263,""screen_hidden_events"":50,""idle_time_seconds"":1655,""active_seconds"":2872,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-29T07:29:36.114Z"",""last_activity"":""2026-04-29T07:39:12.106Z""}","2026-04-29T05:11:02.322Z","69d3846679da668f9db1387b","Zuned khan","session_1777439462322_lfx0na3dm","Grammar Correction","LIVE","69f192e5bc842345f6675398","2026-04-29T05:11:01.374000","2026-04-29T07:39:11.047000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":17005,""total_pasted_chars"":82,""paste_event_count"":1,""last_paste_length"":82,""backspace_count"":1579,""tab_switch_count"":4,""last_switch_time"":""2026-04-29T12:22:02.601Z"",""window_minimized_seconds"":164,""screen_hidden_events"":4,""idle_time_seconds"":1975,""active_seconds"":23964,""wpm"":22,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-29T12:19:03.992Z"",""last_activity"":""2026-04-29T12:23:22.253Z""}","2026-04-29T05:08:56.785Z","69ce057536ae09b05b567b92","Noman","session_1777439336785_0733n6bf3","Form Filling","LIVE","69f1926b6d62d27384b8a086","2026-04-29T05:08:59.095000","2026-04-29T12:23:24.138000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":175,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":110,""active_seconds"":2778,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-29T04:15:42.072Z"",""last_activity"":""2026-04-29T04:26:42.381Z""}","2026-04-29T03:38:28.327Z","69d7afe9b38776b487b42466","Arjun gurjar","session_1777433908326_vqcy9k24j","Data Entry","LIVE","69f17d363409eb35d3a6511a","2026-04-29T03:38:30.988000","2026-04-29T04:26:44.089000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":4,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-28T13:45:01.902Z"",""window_minimized_seconds"":324,""screen_hidden_events"":2,""idle_time_seconds"":245,""active_seconds"":198,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":750,""last_save"":null,""last_activity"":""2026-04-28T13:50:42.748Z"",""task_content"":""Data Entry - 0/65 entries completed""}","2026-04-28T13:38:11.693Z","69cdfdfd495b883b07a9863b","Mahendra Gurjar","session_1777383491692_b91gqu42n","Data Entry","LIVE","69f0b8455aa9bc5c1314b210","2026-04-28T13:38:13.572000","2026-04-28T13:50:45.602000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-28T09:39:31.077Z"",""window_minimized_seconds"":1,""screen_hidden_events"":1,""idle_time_seconds"":50,""active_seconds"":1728,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-28T09:45:50.523Z""}","2026-04-28T09:16:10.553Z","69dde7c34ace88ace4b2736e","Nandini","session_1777367770553_4w8ti103p","PDF to Word Typing","LIVE","69f07adad8a1e2c9e9eb1fdf","2026-04-28T09:16:10.979000","2026-04-28T09:45:50.862000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-28T09:14:44.524Z""}","2026-04-28T09:14:37.095Z","69dde7c34ace88ace4b2736e","Nandini","session_1777367677095_e2s2spn4t","Data Entry","LIVE","69f07a7de3087bac2ae99a5b","2026-04-28T09:14:37.868000","2026-04-28T09:14:44.812000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":2485,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":274,""tab_switch_count"":2,""last_switch_time"":""2026-04-28T11:26:23.490Z"",""window_minimized_seconds"":2926,""screen_hidden_events"":2,""idle_time_seconds"":3135,""active_seconds"":4524,""wpm"":5,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-28T11:22:30.140Z"",""last_activity"":""2026-04-28T12:15:07.257Z""}","2026-04-28T09:13:32.342Z","69de121de938868996f01133","Nitesh Aheer","session_1777367612342_55trfpziy","Data Entry","LIVE","69f07a3d33cdd600e2e22b28","2026-04-28T09:13:33.046000","2026-04-28T12:15:07.535000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":10866,""total_pasted_chars"":0,""paste_event_count"":1,""last_paste_length"":0,""backspace_count"":410,""tab_switch_count"":2,""last_switch_time"":""2026-04-28T12:15:02.910Z"",""window_minimized_seconds"":71,""screen_hidden_events"":2,""idle_time_seconds"":1790,""active_seconds"":9980,""wpm"":21,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-28T12:16:18.014Z""}","2026-04-28T09:00:07.616Z","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","session_1777366807616_fglj4vmcr","Form Filling","LIVE","69f0771883d7205677785b2b","2026-04-28T09:00:08.390000","2026-04-28T12:16:17.845000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":40,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":362,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-28T08:57:49.859Z""}","2026-04-28T08:51:41.989Z","69d3536db57b9cb53e1aff8a","Farheen","session_1777366301989_2lrrh91lm","PDF to Word Typing","LIVE","69f0751ee55b190533148063","2026-04-28T08:51:42.378000","2026-04-28T08:57:50.066000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-28T08:48:56.291Z"",""window_minimized_seconds"":74,""screen_hidden_events"":2,""idle_time_seconds"":35,""active_seconds"":122,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-28T08:49:14.977Z""}","2026-04-28T08:46:30.715Z","69d3536db57b9cb53e1aff8a","Farheen","session_1777365990715_s5kn5lcp9","Data Entry","LIVE","69f073e9943f38063ca85621","2026-04-28T08:46:33.366000","2026-04-28T08:49:15.272000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15959,""total_pasted_chars"":82,""paste_event_count"":1,""last_paste_length"":82,""backspace_count"":1584,""tab_switch_count"":15,""last_switch_time"":""2026-04-28T13:18:38.146Z"",""window_minimized_seconds"":445,""screen_hidden_events"":15,""idle_time_seconds"":975,""active_seconds"":23458,""wpm"":11,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-28T13:16:49.650Z"",""last_activity"":""2026-04-28T13:25:06.773Z""}","2026-04-28T06:29:47.558Z","69ce057536ae09b05b567b92","Noman","session_1777357787558_v04ygk6t0","Data Entry","LIVE","69f053dcb5afd86b470da660","2026-04-28T06:29:48.050000","2026-04-28T13:25:06.955000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15357,""total_pasted_chars"":82,""paste_event_count"":1,""last_paste_length"":82,""backspace_count"":885,""tab_switch_count"":14,""last_switch_time"":""2026-04-28T13:01:33.854Z"",""window_minimized_seconds"":4530,""screen_hidden_events"":14,""idle_time_seconds"":3865,""active_seconds"":15496,""wpm"":23,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-28T12:59:20.032Z"",""last_activity"":""2026-04-28T13:01:48.157Z""}","2026-04-28T06:26:43.148Z","69ec63b7239e922f010db8a3","Shubham Dadhich","session_1777357603148_39z9t0htn","Data Entry","LIVE","69f053260c6546bb4c700578","2026-04-28T06:26:46.137000","2026-04-28T13:01:48.541000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15338,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":874,""tab_switch_count"":7,""last_switch_time"":""2026-04-28T11:12:22.126Z"",""window_minimized_seconds"":953,""screen_hidden_events"":7,""idle_time_seconds"":750,""active_seconds"":15962,""wpm"":12,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-28T11:08:18.061Z"",""last_activity"":""2026-04-28T11:13:05.921Z""}","2026-04-28T06:21:58.590Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777357318590_ao1duj8r6","Data Entry","LIVE","69f0520922c90d1a3e3dd1e3","2026-04-28T06:22:01.322000","2026-04-28T11:13:07.812000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":2541,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":280,""tab_switch_count"":1,""last_switch_time"":""2026-04-28T07:14:18.701Z"",""window_minimized_seconds"":995,""screen_hidden_events"":1,""idle_time_seconds"":1530,""active_seconds"":3458,""wpm"":13,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-28T07:31:14.003Z""}","2026-04-28T05:53:51.264Z","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","session_1777355631264_j4693hytv","Data Entry","LIVE","69f04b6f120458fd401b3b2b","2026-04-28T05:53:51.967000","2026-04-28T07:31:13.825000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15450,""total_pasted_chars"":82,""paste_event_count"":1,""last_paste_length"":82,""backspace_count"":975,""tab_switch_count"":6,""last_switch_time"":""2026-04-28T13:16:21.956Z"",""window_minimized_seconds"":6237,""screen_hidden_events"":6,""idle_time_seconds"":3155,""active_seconds"":17558,""wpm"":12,""items_saved"":65,""speed_per_hour"":8.7,""elapsed_seconds"":26832,""last_save"":""2026-04-28T13:15:18.205Z"",""last_activity"":""2026-04-28T13:19:08.424Z"",""task_content"":""Data Entry - 65/65 entries completed""}","2026-04-28T05:51:55.195Z","69d600a1096418863f20cff9","Vimla verma","session_1777355515194_s5dp4x2ys","Data Entry","LIVE","69f04b0ac9642346eeaae0c1","2026-04-28T05:52:10.367000","2026-04-28T13:19:15.277000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":66,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":1052,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-28T05:33:34.923Z"",""last_activity"":""2026-04-28T05:34:52.774Z""}","2026-04-28T05:17:18.196Z","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","session_1777353438196_pj5k7jsps","Data Entry","LIVE","69f042e09d7871b94f711929","2026-04-28T05:17:20.597000","2026-04-28T05:34:54.821000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":58,""tab_switch_count"":13,""last_switch_time"":""2026-04-28T08:47:19.722Z"",""window_minimized_seconds"":11225,""screen_hidden_events"":13,""idle_time_seconds"":775,""active_seconds"":1246,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-28T05:44:50.035Z"",""last_activity"":""2026-04-28T08:48:00.922Z""}","2026-04-28T05:17:04.777Z","69e2138066d215f5ec605a62","DHEERAJ MEHRA","session_1777353424777_olk5z5eji","Data Entry","LIVE","69f042d116843991af6b5598","2026-04-28T05:17:05.662000","2026-04-28T08:48:01.442000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":12,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-28T00:54:14.248Z""}","2026-04-28T00:54:00.742Z","69db4ffd245a9d24ebcf9312","Sonu","session_1777337640742_91wqczfly","PDF to Word Typing","LIVE","69f005294a23cb99836977df","2026-04-28T00:54:01.564000","2026-04-28T00:54:14.688000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-27T17:02:09.737Z"",""window_minimized_seconds"":0,""screen_hidden_events"":1,""idle_time_seconds"":35,""active_seconds"":86,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T17:03:11.699Z""}","2026-04-27T17:01:06.647Z","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","session_1777309266647_6blvdozmr","Form Filling","LIVE","69ef9655eb8a09fb457855c1","2026-04-27T17:01:09.440000","2026-04-27T17:03:14.444000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":14,""tab_switch_count"":2,""last_switch_time"":""2026-04-27T16:46:10.461Z"",""window_minimized_seconds"":33,""screen_hidden_events"":2,""idle_time_seconds"":55,""active_seconds"":396,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T16:47:09.015Z""}","2026-04-27T16:39:35.057Z","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","session_1777307975057_f83iwrefx","PDF to Word Typing","LIVE","69ef914974dee5826797db1c","2026-04-27T16:39:37.395000","2026-04-27T16:47:10.861000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":603,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":277,""tab_switch_count"":59,""last_switch_time"":""2026-04-27T17:49:40.143Z"",""window_minimized_seconds"":2165,""screen_hidden_events"":59,""idle_time_seconds"":715,""active_seconds"":5054,""wpm"":20,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-27T17:49:14.132Z"",""last_activity"":""2026-04-27T17:50:38.852Z""}","2026-04-27T16:10:19.192Z","69d3846679da668f9db1387b","Zuned khan","session_1777306219192_9ifi0tpv6","PDF to Word Typing","LIVE","69ef8a6cdbf58622ef50b80d","2026-04-27T16:10:20.747000","2026-04-27T17:50:40.126000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":8,""tab_switch_count"":5,""last_switch_time"":""2026-04-27T12:46:11.932Z"",""window_minimized_seconds"":1399,""screen_hidden_events"":5,""idle_time_seconds"":80,""active_seconds"":278,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T12:47:14.605Z""}","2026-04-27T12:20:57.546Z","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","session_1777292457546_e5fzawt7r","Data Entry","LIVE","69ef54aaef0c1994eaa098fd","2026-04-27T12:20:58.617000","2026-04-27T12:47:15.292000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":2,""tab_switch_count"":29,""last_switch_time"":""2026-04-27T10:47:43.115Z"",""window_minimized_seconds"":2939,""screen_hidden_events"":29,""idle_time_seconds"":175,""active_seconds"":378,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-27T09:57:52.903Z"",""last_activity"":""2026-04-27T10:47:49.082Z""}","2026-04-27T09:52:44.539Z","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","session_1777283564539_hynxvzvmx","Data Entry","LIVE","69ef31ed1f99bbcff808c8d2","2026-04-27T09:52:45.653000","2026-04-27T10:47:49.649000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":16262,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1466,""tab_switch_count"":9,""last_switch_time"":""2026-04-27T14:22:23.036Z"",""window_minimized_seconds"":2539,""screen_hidden_events"":9,""idle_time_seconds"":1820,""active_seconds"":12642,""wpm"":18,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-27T14:10:45.631Z"",""last_activity"":""2026-04-27T14:27:22.884Z""}","2026-04-27T09:41:16.606Z","69ec63b7239e922f010db8a3","Shubham Dadhich","session_1777282876606_0iu886kyq","Data Entry","LIVE","69ef2f3c2ea0b7d309817957","2026-04-27T09:41:16.115000","2026-04-27T14:27:23.175000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":154,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":40,""tab_switch_count"":96,""last_switch_time"":""2026-04-27T11:45:19.655Z"",""window_minimized_seconds"":6565,""screen_hidden_events"":96,""idle_time_seconds"":2815,""active_seconds"":4808,""wpm"":53,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-27T11:44:16.063Z"",""last_activity"":""2026-04-27T11:45:59.226Z""}","2026-04-27T08:55:18.806Z","69eb222d620d9c8c1033741e","Daksh panchal","session_1777280118806_5m8atnpaz","PDF to Word Typing","LIVE","69ef2476030b29a8fcc520cb","2026-04-27T08:55:18.993000","2026-04-27T11:45:59.290000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":799,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":166,""tab_switch_count"":4,""last_switch_time"":""2026-04-29T08:53:02.387Z"",""window_minimized_seconds"":33,""screen_hidden_events"":4,""idle_time_seconds"":60,""active_seconds"":1774,""wpm"":5,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-29T08:47:32.050Z"",""last_activity"":""2026-04-29T08:59:28.373Z""}","2026-04-29T08:28:50.308Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777451330308_bnvdpxm7a","Data Entry","LIVE","69ef1e86f39bb8ef32d2f93b","2026-04-27T08:29:58.622000","2026-04-27T09:00:36.269000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":2180,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":137,""tab_switch_count"":3,""last_switch_time"":""2026-04-27T09:16:29.557Z"",""window_minimized_seconds"":387,""screen_hidden_events"":3,""idle_time_seconds"":295,""active_seconds"":3126,""wpm"":12,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T09:31:53.420Z""}","2026-04-27T08:28:58.052Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777278538052_k6y0ttooe","Data Entry","LIVE","69ef1e4caa2b349f4e5544e1","2026-04-27T08:29:00.507000","2026-04-27T09:31:55.375000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":227,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":440,""active_seconds"":1226,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-27T08:44:00.817Z"",""last_activity"":""2026-04-27T08:52:29.931Z""}","2026-04-27T08:24:34.431Z","69eb222d620d9c8c1033741e","Daksh panchal","session_1777278274431_hcd9x16bj","Data Entry","LIVE","69ef1d445d3d659ad10961ae","2026-04-27T08:24:36.080000","2026-04-27T08:52:31.122000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T07:48:39.313Z""}","2026-04-27T07:48:31.621Z","69e7508f9d195e0534a753ec","Bhavesh gaur","session_1777276111621_kg2jz9fvs","Form Filling","LIVE","69ef14d1363df769d6157394","2026-04-27T07:48:33.006000","2026-04-27T07:48:40.044000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":104,""tab_switch_count"":244,""last_switch_time"":""2026-04-27T09:36:33.561Z"",""window_minimized_seconds"":4405,""screen_hidden_events"":244,""idle_time_seconds"":85,""active_seconds"":4112,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-27T09:22:13.554Z"",""last_activity"":""2026-04-27T09:38:26.329Z""}","2026-04-27T07:44:37.299Z","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","session_1777275877299_ydgkez3ui","Data Entry","LIVE","69ef13e699d50524c188dc4c","2026-04-27T07:44:38.074000","2026-04-27T09:38:26.876000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":40,""active_seconds"":64,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T07:43:30.064Z""}","2026-04-27T07:41:43.525Z","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","session_1777275703525_ju2vu6h5c","Data Entry","LIVE","69ef133874dc8eea11f17674","2026-04-27T07:41:44.178000","2026-04-27T07:43:30.322000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":266,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":29,""tab_switch_count"":3,""last_switch_time"":""2026-04-27T07:33:35.938Z"",""window_minimized_seconds"":113,""screen_hidden_events"":3,""idle_time_seconds"":335,""active_seconds"":1154,""wpm"":8,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T07:34:44.073Z""}","2026-04-27T07:07:52.922Z","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","session_1777273672922_ztvqhd775","Data Entry","LIVE","69ef0b4e21c8f64c52b1a829","2026-04-27T07:07:58.739000","2026-04-27T07:34:44.517000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":1,""total_pasted_chars"":82,""paste_event_count"":1,""last_paste_length"":82,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-27T07:06:13.924Z"",""window_minimized_seconds"":145,""screen_hidden_events"":2,""idle_time_seconds"":40,""active_seconds"":314,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T07:10:00.101Z""}","2026-04-27T07:02:46.563Z","69ec63b7239e922f010db8a3","Shubham Dadhich","session_1777273366563_hr311n1ow","Form Filling","LIVE","69ef0a169777378cd95e8b91","2026-04-27T07:02:46.188000","2026-04-27T07:09:59.341000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":4489,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":416,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":1080,""active_seconds"":9784,""wpm"":4,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-27T09:06:27.825Z"",""last_activity"":""2026-04-27T09:56:51.838Z""}","2026-04-27T06:55:38.075Z","69d7afe9b38776b487b42466","Arjun gurjar","session_1777272938075_poqv3h9qy","Form Filling","LIVE","69ef086a77ef8423b3a6a42b","2026-04-27T06:55:38.881000","2026-04-27T09:56:52.216000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":132,""tab_switch_count"":2,""last_switch_time"":""2026-04-27T03:50:09.799Z"",""window_minimized_seconds"":34,""screen_hidden_events"":2,""idle_time_seconds"":20,""active_seconds"":1182,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-27T03:51:04.535Z""}","2026-04-27T03:30:59.606Z","69d7afe9b38776b487b42466","Arjun gurjar","session_1777260659606_g1ev6iuj3","Data Entry","LIVE","69eed8763c3b56a500b6d3db","2026-04-27T03:31:02.089000","2026-04-27T03:51:06.301000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":339,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":75,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":10,""active_seconds"":1182,""wpm"":6,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-26T10:58:36.710Z"",""last_activity"":""2026-04-26T10:59:20.668Z""}","2026-04-26T10:39:28.062Z","69ce057536ae09b05b567b92","Noman","session_1777199968062_ndw67bay8","Form Filling","LIVE","69edeb5ba9777eda47455776","2026-04-26T10:39:23.092000","2026-04-26T10:59:25.489000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":139,""tab_switch_count"":7,""last_switch_time"":""2026-04-26T11:59:24.695Z"",""window_minimized_seconds"":328,""screen_hidden_events"":7,""idle_time_seconds"":85,""active_seconds"":5034,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-26T11:53:10.727Z"",""last_activity"":""2026-04-26T12:00:23.254Z""}","2026-04-26T10:30:00.623Z","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","session_1777199400623_l0w5vgjnf","PDF to Word Typing","LIVE","69ede92a725cfbdb20c49bce","2026-04-26T10:30:02.874000","2026-04-26T12:00:25.144000","anonymous","anonymous","false"
